Id,firstName,lastName,email,balance
customer(22710) [id = 22710, firstName = Brit, lastName = Walton, email = bwaltonaz@npr.org, balance = 2158.88]
customer(22866) [id = 22866, firstName = Tomi, lastName = Wiggett, email = twiggettb1@cbslocal.com, balance = 2694.71]
customer(23551) [id = 23551, firstName = Nial, lastName = Wint, email = nwint9i@guardian.co.uk, balance = 17281.79]
customer(25433) [id = 25433, firstName = Waylon, lastName = Warrior, email = wwarrior9l@free.fr, balance = 17018.29]
customer(26305) [id = 26305, firstName = Drona, lastName = Winsborrow, email = dwinsborrow1v@bing.com, balance = 9547.02]
customer(26605) [id = 26605, firstName = Augie, lastName = Westmacott, email = awestmacottcu@bigcartel.com, balance = 7872.04]
customer(27832) [id = 27832, firstName = Silvio, lastName = Whieldon, email = swhieldon76@pen.io, balance = 921.37]
customer(28305) [id = 28305, firstName = Elyn, lastName = Wallentin, email = ewallentin96@reverbnation.com, balance = 8213.96]
customer(28523) [id = 28523, firstName = Whit, lastName = Wolsey, email = wwolseynr@artisteer.com, balance = 19227.45]
customer(22421) [id = 22421, firstName = Nicolai, lastName = Ximenez, email = nximenezb3@go.com, balance = 12591.57]
customer(10223) [id = 10223, firstName = Cassie, lastName = Yarnall, email = cyarnall68@about.com, balance = 14665.27]
customer(10440) [id = 10440, firstName = Tiffi, lastName = Yanele, email = tyaneled4@globo.com, balance = 1506.12]
customer(10749) [id = 10749, firstName = Janey, lastName = Yakushkev, email = jyakushkev6g@cbslocal.com, balance = 19190.98]
customer(20710) [id = 20710, firstName = Essy, lastName = Yancey, email = eyanceymc@163.com, balance = 5340.88]
customer(27669) [id = 27669, firstName = Issi, lastName = Yegorchenkov, email = iyegorchenkovro@zdnet.com, balance = 17367.21]
customer(29047) [id = 29047, firstName = Karine, lastName = Yakobowitch, email = kyakobowitchoy@imageshack.us, balance = 18374.99]
customer(29323) [id = 29323, firstName = Cosme, lastName = Yashnov, email = cyashnovbb@ucsd.edu, balance = 5454.90]
customer(29620) [id = 29620, firstName = Cilka, lastName = Yakovl, email = cyakovlkj@posterous.com, balance = 11541.11]
customer(29990) [id = 29990, firstName = Aleda, lastName = Yantsev, email = ayantsevko@scribd.com, balance = 11818.25]
customer(10434) [id = 10434, firstName = Tyrone, lastName = Zoppo, email = tzoppofa@printfriendly.com, balance = 9377.35]
customer(13546) [id = 13546, firstName = Frederigo, lastName = Zanussii, email = fzanussii8d@nature.com, balance = 9899.90]
customer(21276) [id = 21276, firstName = Yevette, lastName = Zellmer, email = yzellmer73@biglobe.ne.jp, balance = 7087.35]
customer(28995) [id = 28995, firstName = Veradis, lastName = Zuan, email = vzuan0@msu.edu, balance = 5871.97]
